fold,rank,training_index,size_ratio,captured_energy,projection_error,surrogate_error,excess_error
2,2,77,1.777778,0.9967672122256948,0.006124365681090502,0.009954454853733512,0.00383008917264301
2,2,82,1.828283,0.9967672122256948,0.005663025454319683,0.00732038778278109,0.0016573623284614073
2,2,87,1.878788,0.9967672122256948,0.006472306230643018,0.009344715485321297,0.0028724092546782787
2,2,92,1.929293,0.9967672122256948,0.007216782950690443,0.007817302114234278,0.0006005191635438355
2,2,97,1.979798,0.9967672122256948,0.011140103204167534,0.011332170762504723,0.0001920675583371896
2,3,2,1.020202,0.9980913116762256,0.011830052642270305,0.018243722155652835,0.0064136695133825295
2,3,7,1.070707,0.9980913116762256,0.0053956407716060405,0.009546884992905333,0.004151244221299292
2,3,12,1.121212,0.9980913116762256,0.01212514000827224,0.01490921850058163,0.00278407849230939
2,3,17,1.171717,0.9980913116762256,0.01262635047226034,0.013203903132246456,0.0005775526599861164
2,3,22,1.222222,0.9980913116762256,0.008285667756612984,0.022715090955261783,0.014429423198648799
2,3,27,1.272727,0.9980913116762256,0.008865098574259975,0.01170364750884569,0.002838548934585716
2,3,32,1.323232,0.9980913116762256,0.007537697109965024,0.012986028875533712,0.005448331765568687
2,3,37,1.373737,0.9980913116762256,0.00680893710738903,0.010590117489742616,0.0037811803823535857
2,3,42,1.424242,0.9980913116762256,0.00877479576334656,0.015045350513985185,0.006270554750638625
2,3,47,1.474747,0.9980913116762256,0.006457574448967267,0.010477256458153375,0.004019682009186109
2,3,52,1.525253,0.9980913116762256,0.006543072290078495,0.008143298239967562,0.001600225949889067
2,3,57,1.575758,0.9980913116762256,0.005090527530197741,0.008621897614482659,0.0035313700842849183
2,3,62,1.626263,0.9980913116762256,0.005760024035271429,0.008096435364882868,0.002336411329611439
2,3,67,1.676768,0.9980913116762256,0.005519930711747901,0.007275461435844921,0.0017555307240970201
2,3,72,1.727273,0.9980913116762256,0.005918494096376666,0.00713126230397277,0.0012127682075961039
2,3,77,1.777778,0.9980913116762256,0.0060886991620907275,0.009991467857260317,0.0039027686951695895
2,3,82,1.828283,0.9980913116762256,0.00561728337200657,0.007362733928523247,0.0017454505565166764
2,3,87,1.878788,0.9980913116762256,0.005529470425552304,0.008765357523811662,0.003235887098259358
2,3,92,1.929293,0.9980913116762256,0.004710125843815736,0.005601838241429889,0.0008917123976141528
2,3,97,1.979798,0.9980913116762256,0.004729936258593841,0.005559167573366333,0.0008292313147724916
2,4,2,1.020202,0.9985892092505457,0.009824393084458703,0.018350842065517854,0.008526448981059151
2,4,7,1.070707,0.9985892092505457,0.005394622893098465,0.010116915563772665,0.0047222926706742
2,4,12,1.121212,0.9985892092505457,0.010173107518518361,0.014615497596859586,0.004442390078341225
2,4,17,1.171717,0.9985892092505457,0.00813525803014491,0.009869188128711652,0.0017339300985667414
2,4,22,1.222222,0.9985892092505457,0.008079184493910955,0.022673130264018786,0.01459394577010783
2,4,27,1.272727,0.9985892092505457,0.007220948967518535,0.011752256490786463,0.004531307523267927
2,4,32,1.323232,0.9985892092505457,0.006321587192143884,0.012343258016925325,0.006021670824781441
2,4,37,1.373737,0.9985892092505457,0.006783633123827464,0.01066012577228012,0.0038764926484526558
2,4,42,1.424242,0.9985892092505457,0.008355844356742574,0.01485052703399012,0.006494682677247546
2,4,47,1.474747,0.9985892092505457,0.005461681133331851,0.009902167543249615,0.004440486409917764
2,4,52,1.525253,0.9985892092505457,0.006493642571262341,0.008116050494408299,0.0016224079231459574
2,4,57,1.575758,0.9985892092505457,0.0037373816693418932,0.009834176382795446,0.006096794713453553
2,4,62,1.626263,0.9985892092505457,0.005725747594623853,0.008080817856984937,0.0023550702623610833
2,4,67,1.676768,0.9985892092505457,0.00547751421897275,0.007272722881830256,0.0017952086628575063
2,4,72,1.727273,0.9985892092505457,0.005040291484451447,0.006542758139185002,0.0015024666547335547
2,4,77,1.777778,0.9985892092505457,0.004280272061928624,0.009094918985175057,0.004814646923246433
2,4,82,1.828283,0.9985892092505457,0.00490880812235266,0.007921013377883021,0.003012205255530361
2,4,87,1.878788,0.9985892092505457,0.004901661742697384,0.008599158256851045,0.0036974965141536604
2,4,92,1.929293,0.9985892092505457,0.004434453031728744,0.005424467530976343,0.000990014499247599
2,4,97,1.979798,0.9985892092505457,0.00392277660324271,0.004903624602692195,0.000980847999449485
2,6,2,1.020202,0.9990787905744972,0.007286761257483132,0.01799744838089344,0.01071068712341031
