field,fold,rank,original_index,size_ratio,captured_energy,projection_error,surrogate_error,excess_error
small,1,2,23,1.232323,0.9967834525580579,0.013894750157625965,0.02045025629054614,0.006555506132920174
small,1,2,29,1.292929,0.9967834525580579,0.00736888889197665,0.007999783574863504,0.0006308946828868537
small,1,2,34,1.343434,0.9967834525580579,0.008827048032747266,0.01001792807099541,0.0011908800382481443
small,1,2,40,1.40404,0.9967834525580579,0.007872268323058887,0.009220781712369506,0.0013485133893106193
small,1,2,46,1.464646,0.9967834525580579,0.009226186317331256,0.013178571042979752,0.003952384725648496
small,1,2,51,1.515152,0.9967834525580579,0.008564862338023393,0.010224994140139021,0.0016601318021156278
small,1,2,57,1.575758,0.9967834525580579,0.007789659977406155,0.010383463380088423,0.002593803402682268
small,1,2,62,1.626263,0.9967834525580579,0.00946353609380099,0.010988868240655937,0.0015253321468549474
small,1,2,68,1.686869,0.9967834525580579,0.006260032599899888,0.007763209418842966,0.0015031768189430776
small,1,2,73,1.737374,0.9967834525580579,0.007387623539939483,0.011077498501605425,0.0036898749616659423
small,1,2,79,1.79798,0.9967834525580579,0.0051212332865503635,0.005349947780326938,0.00022871449377657484
small,1,2,84,1.848485,0.9967834525580579,0.006422675407247904,0.007068514646932785,0.0006458392396848809
small,1,2,90,1.909091,0.9967834525580579,0.006601707159323654,0.006805271290087391,0.00020356413076373647
small,1,2,96,1.969697,0.9967834525580579,0.0070967878478947095,0.007496372898150875,0.0003995850502561656
small,1,3,1,1.010101,0.9980910443165736,0.012062748050022717,0.01448279619583824,0.002420048145815524
small,1,3,7,1.070707,0.9980910443165736,0.005678469503781366,0.009471913846946371,0.003793444343165005
small,1,3,12,1.121212,0.9980910443165736,0.011579179912137387,0.014849855048803071,0.0032706751366656846
small,1,3,18,1.181818,0.9980910443165736,0.007536830179443449,0.009839104866865518,0.002302274687422069
small,1,3,23,1.232323,0.9980910443165736,0.008015113500663898,0.017905601529258706,0.009890488028594808
small,1,3,29,1.292929,0.9980910443165736,0.007368675379037729,0.008437519574893795,0.001068844195856066
small,1,3,34,1.343434,0.9980910443165736,0.007793861508652532,0.00970730105741599,0.0019134395487634586
small,1,3,40,1.40404,0.9980910443165736,0.007854850432530761,0.009534776124779099,0.0016799256922483373
small,1,3,46,1.464646,0.9980910443165736,0.00902355303034358,0.013781110272413603,0.004757557242070023
small,1,3,51,1.515152,0.9980910443165736,0.004354227661667633,0.007752062770312242,0.003397835108644609
small,1,3,57,1.575758,0.9980910443165736,0.005703362204554356,0.008926588193188345,0.0032232259886339886
small,1,3,62,1.626263,0.9980910443165736,0.006385349046078628,0.008515234936575949,0.0021298858904973206
small,1,3,68,1.686869,0.9980910443165736,0.005190046019706872,0.0069961725559677754,0.0018061265362609037
small,1,3,73,1.737374,0.9980910443165736,0.007038685584470205,0.010852142295505053,0.003813456711034848
small,1,3,79,1.79798,0.9980910443165736,0.005120860389243337,0.0055841932129451904,0.0004633328237018536
small,1,3,84,1.848485,0.9980910443165736,0.005985039219766448,0.006774120562346293,0.0007890813425798443
small,1,3,90,1.909091,0.9980910443165736,0.005991111670909215,0.006511598617071638,0.0005204869461624233
small,1,3,96,1.969697,0.9980910443165736,0.004257907332364428,0.005820134731743132,0.001562227399378704
small,1,4,1,1.010101,0.998658267398111,0.011714643763738031,0.01734603700390885,0.005631393240170819
small,1,4,7,1.070707,0.998658267398111,0.00560819966912948,0.010199424811063607,0.004591225141934128
small,1,4,12,1.121212,0.998658267398111,0.01068545850658113,0.014972953112003742,0.004287494605422612
small,1,4,18,1.181818,0.998658267398111,0.007527833255934738,0.009944713672860147,0.002416880416925409
small,1,4,23,1.232323,0.998658267398111,0.006957243045932885,0.01828254249463802,0.011325299448705136
small,1,4,29,1.292929,0.998658267398111,0.007256722422815663,0.008802439382426891,0.001545716959611228
small,1,4,34,1.343434,0.998658267398111,0.007779602668266383,0.009712310377168793,0.0019327077089024095
small,1,4,40,1.40404,0.998658267398111,0.0076496679485078805,0.009626876840202742,0.0019772088916948614
small,1,4,46,1.464646,0.998658267398111,0.0072695880636140684,0.013158058678560286,0.005888470614946218
small,1,4,51,1.515152,0.998658267398111,0.0042427642335270705,0.0076993220918722734,0.003456557858345203
small,1,4,57,1.575758,0.998658267398111,0.0043539247287398145,0.009766999838690177,0.005413075109950362
small,1,4,62,1.626263,0.998658267398111,0.005999354295079277,0.00823140161327699,0.002232047318197712
small,1,4,68,1.686869,0.998658267398111,0.00464972997014444,0.006605893568236261,0.001956163598091821
small,1,4,73,1.737374,0.998658267398111,0.005345372695193317,0.009942529178092187,0.00459715648289887
small,1,4,79,1.79798,0.998658267398111,0.004416897797165449,0.006266201005782285,0.0018493032086168365
small,1,4,84,1.848485,0.998658267398111,0.005762914844044315,0.007585714632396437,0.0018227997883521214
small,1,4,90,1.909091,0.998658267398111,0.005801881215641826,0.006393597458976824,0.0005917162433349988
small,1,4,96,1.969697,0.998658267398111,0.004249813093388462,0.007263964470997814,0.0030141513776093523
small,1,6,1,1.010101,0.9991021541053701,0.010187345487914497,0.01739746775111369,0.007210122263199191
small,1,6,7,1.070707,0.9991021541053701,0.005289279777285789,0.010437467694973312,0.0051481879176875234
small,1,6,12,1.121212,0.9991021541053701,0.009057238749580894,0.014777582268045247,0.005720343518464352
small,1,6,18,1.181818,0.9991021541053701,0.006020577236958463,0.010493307292403652,0.004472730055445189
small,1,6,23,1.232323,0.9991021541053701,0.00667527288025615,0.018775147522294148,0.012099874642037997
small,1,6,29,1.292929,0.9991021541053701,0.005088247183865087,0.007540606583364385,0.0024523593994992977
small,1,6,34,1.343434,0.9991021541053701,0.007096108642413766,0.010194439691615544,0.0030983310492017782
small,1,6,40,1.40404,0.9991021541053701,0.006615549776693914,0.009428217704980583,0.0028126679282866694
small,1,6,46,1.464646,0.9991021541053701,0.007010621580358893,0.013074274476640014,0.0060636528962811215
small,1,6,51,1.515152,0.9991021541053701,0.004213985855284642,0.007838417251682174,0.003624431396397532
small,1,6,57,1.575758,0.9991021541053701,0.004264219660238799,0.009771510921877497,0.005507291261638698
small,1,6,62,1.626263,0.9991021541053701,0.00489361513375906,0.007842729663801824,0.002949114530042764
small,1,6,68,1.686869,0.9991021541053701,0.004146658927400602,0.006802258451295917,0.002655599523895315
small,1,6,73,1.737374,0.9991021541053701,0.004803049142350768,0.010115336807463631,0.005312287665112864
small,1,6,79,1.79798,0.9991021541053701,0.0034213599914102786,0.006107971547012691,0.002686611555602412
small,1,6,84,1.848485,0.9991021541053701,0.0037571787528377317,0.008166682799767504,0.004409504046929772
small,1,6,90,1.909091,0.9991021541053701,0.003399263319211044,0.00571011456240831,0.0023108512431972658
small,1,6,96,1.969697,0.9991021541053701,0.0032010255897868658,0.0070712940061253005,0.0038702684163384347
small,1,8,1,1.010101,0.9993719881230638,0.008051551101397617,0.017503357056884966,0.00945180595548735
small,1,8,7,1.070707,0.9993719881230638,0.004805127781160458,0.010814792299788012,0.006009664518627555
small,1,8,12,1.121212,0.9993719881230638,0.008145719560938357,0.014605850915520479,0.0064601313545821215
small,1,8,18,1.181818,0.9993719881230638,0.005427787138647273,0.01102579714614546,0.0055980100074981875
small,1,8,23,1.232323,0.9993719881230638,0.004760066269758196,0.01910614112011412,0.014346074850355925
small,1,8,29,1.292929,0.9993719881230638,0.0050496515699215636,0.007833632634453119,0.002783981064531555
small,1,8,34,1.343434,0.9993719881230638,0.004912170085816546,0.01016597403886102,0.005253803953044474
small,1,8,40,1.40404,0.9993719881230638,0.0046531716415928025,0.00892014260184474,0.004266970960251937
small,1,8,46,1.464646,0.9993719881230638,0.004735104432366779,0.01365629378430671,0.008921189351939932
small,1,8,51,1.515152,0.9993719881230638,0.003674206986633941,0.008139754751181512,0.004465547764547571
small,1,8,57,1.575758,0.9993719881230638,0.003516604585317265,0.01043673619386076,0.006920131608543495
small,1,8,62,1.626263,0.9993719881230638,0.0036737454487324904,0.008125919896579153,0.004452174447846663
small,1,8,68,1.686869,0.9993719881230638,0.003720049793113381,0.006687460131859626,0.0029674103387462448
small,1,8,73,1.737374,0.9993719881230638,0.003801674566092861,0.009932315663199607,0.006130641097106745
small,1,8,79,1.79798,0.9993719881230638,0.003392873595130074,0.006850676267083131,0.003457802671953057
small,1,8,84,1.848485,0.9993719881230638,0.0035973470507579693,0.008227268995913108,0.0046299219451551386
small,1,8,90,1.909091,0.9993719881230638,0.003208086566601366,0.005664030213496548,0.0024559436468951823
small,1,8,96,1.969697,0.9993719881230638,0.002969683558452925,0.007153421856744932,0.004183738298292007
small,1,10,1,1.010101,0.9995076891498836,0.007905150323243779,0.017496152962346138,0.009591002639102359
small,1,10,7,1.070707,0.9995076891498836,0.004651203024347661,0.010977261035325992,0.006326058010978332
small,1,10,12,1.121212,0.9995076891498836,0.007189681960403773,0.015321904542430674,0.0081322225820269
small,1,10,18,1.181818,0.9995076891498836,0.004346464643621793,0.01107716217127722,0.006730697527655426
small,1,10,23,1.232323,0.9995076891498836,0.004240684663765356,0.01914976980527903,0.014909085141513675
small,1,10,29,1.292929,0.9995076891498836,0.004988342643463498,0.008578797624214768,0.003590454980751269
small,1,10,34,1.343434,0.9995076891498836,0.004725070272412754,0.010109250778881113,0.005384180506468358
small,1,10,40,1.40404,0.9995076891498836,0.004446051522109715,0.008974462832117844,0.004528411310008129
small,1,10,46,1.464646,0.9995076891498836,0.004151588436181587,0.013786415854670267,0.00963482741848868
small,1,10,51,1.515152,0.9995076891498836,0.0031076264628523047,0.008592636035742415,0.00548500957289011
small,1,10,57,1.575758,0.9995076891498836,0.003202420020643464,0.010418580857371303,0.007216160836727839
small,1,10,62,1.626263,0.9995076891498836,0.0034972181719254126,0.008117003525026168,0.004619785353100755
small,1,10,68,1.686869,0.9995076891498836,0.0032139984062385185,0.006621031704710929,0.0034070332984724103
small,1,10,73,1.737374,0.9995076891498836,0.0033429297474738364,0.01002832903565133,0.006685399288177494
small,1,10,79,1.79798,0.9995076891498836,0.003368370940324363,0.006887601077392077,0.0035192301370677143
small,1,10,84,1.848485,0.9995076891498836,0.003116666324020856,0.008414836860904372,0.005298170536883516
small,1,10,90,1.909091,0.9995076891498836,0.0031751769475277395,0.005788204898863045,0.002613027951335305
small,1,10,96,1.969697,0.9995076891498836,0.002866815842689719,0.007281729163697304,0.004414913321007585
small,1,15,1,1.010101,0.9996842837349077,0.006215106515992493,0.0175401405071179,0.011325033991125406
small,1,15,7,1.070707,0.9996842837349077,0.004538195820079423,0.011103707510243728,0.0065655116901643055
small,1,15,12,1.121212,0.9996842837349077,0.005347534092466465,0.015605689482938478,0.010258155390472014
small,1,15,18,1.181818,0.9996842837349077,0.0041778197015758505,0.01138018365874322,0.0072023639571673695
small,1,15,23,1.232323,0.9996842837349077,0.004051180439515669,0.019186307865766472,0.015135127426250804
small,1,15,29,1.292929,0.9996842837349077,0.0038055811338604875,0.008572582334701104,0.004767001200840617
small,1,15,34,1.343434,0.9996842837349077,0.0037790858359722517,0.009962234952048734,0.006183149116076482
small,1,15,40,1.40404,0.9996842837349077,0.003933202281550243,0.009117015369948819,0.005183813088398576
small,1,15,46,1.464646,0.9996842837349077,0.00350796252268155,0.013982760440003187,0.010474797917321636
small,1,15,51,1.515152,0.9996842837349077,0.002876398110608659,0.008677949483410094,0.005801551372801435
small,1,15,57,1.575758,0.9996842837349077,0.003051257229265159,0.010494618725628827,0.007443361496363668
small,1,15,62,1.626263,0.9996842837349077,0.003328493662963207,0.008218248415118515,0.004889754752155308
small,1,15,68,1.686869,0.9996842837349077,0.0029907756524888613,0.006710062687187946,0.0037192870346990843
small,1,15,73,1.737374,0.9996842837349077,0.0027482193829349217,0.009959027650924998,0.007210808267990077
small,1,15,79,1.79798,0.9996842837349077,0.0027012024294533524,0.006965678426178718,0.004264475996725366
small,1,15,84,1.848485,0.9996842837349077,0.002751919925717324,0.008459856234570167,0.005707936308852843
small,1,15,90,1.909091,0.9996842837349077,0.002975304835229761,0.005860359690368443,0.002885054855138682
small,1,15,96,1.969697,0.9996842837349077,0.0027658499625007535,0.007319175288552775,0.004553325326052022
small,1,20,1,1.010101,0.9997834435082961,0.006120977610360746,0.017649007003723544,0.011528029393362798
small,1,20,7,1.070707,0.9997834435082961,0.00452061346117186,0.011195564134495049,0.006674950673323189
small,1,20,12,1.121212,0.9997834435082961,0.004923743145333745,0.015657255909152536,0.01073351276381879
small,1,20,18,1.181818,0.9997834435082961,0.00407155777859266,0.01156231448972482,0.00749075671113216
small,1,20,23,1.232323,0.9997834435082961,0.003940194539126874,0.01925424740706945,0.015314052867942575
small,1,20,29,1.292929,0.9997834435082961,0.0037787516019585064,0.008611635138134966,0.0048328835361764605
small,1,20,34,1.343434,0.9997834435082961,0.003714147195217984,0.010056011108128024,0.006341863912910041
small,1,20,40,1.40404,0.9997834435082961,0.0036539730906057517,0.009286319859407647,0.005632346768801895
small,1,20,46,1.464646,0.9997834435082961,0.0034292227306523134,0.014017425000042069,0.010588202269389755
small,1,20,51,1.515152,0.9997834435082961,0.0027875616995651,0.008715603677354992,0.005928041977789893
small,1,20,57,1.575758,0.9997834435082961,0.0027400801437568586,0.010548519161082877,0.007808439017326019
small,1,20,62,1.626263,0.9997834435082961,0.0032500501577682477,0.008374159986116006,0.005124109828347758
small,1,20,68,1.686869,0.9997834435082961,0.0027488813087688884,0.006771708979416412,0.004022827670647523
small,1,20,73,1.737374,0.9997834435082961,0.0026961870829660018,0.009996850506577788,0.007300663423611787
small,1,20,79,1.79798,0.9997834435082961,0.0025208049263443265,0.006975257128496283,0.004454452202151957
small,1,20,84,1.848485,0.9997834435082961,0.0025253808314211396,0.008479179083322064,0.005953798251900925
small,1,20,90,1.909091,0.9997834435082961,0.002535968562871398,0.006117147064633959,0.0035811785017625607
small,1,20,96,1.969697,0.9997834435082961,0.0025531525730215906,0.007314131258964259,0.004760978685942668
small,2,1,2,1.020202,0.964755662390139,0.07251207581229772,0.07340145279988888,0.0008893769875911589
small,2,1,8,1.080808,0.964755662390139,0.030622054470587592,0.030839260752836505,0.00021720628224891278
small,2,1,13,1.131313,0.964755662390139,0.007409556986874136,0.007861164055693306,0.00045160706881917055
small,2,1,19,1.191919,0.964755662390139,0.022917773491380983,0.02457140770571501,0.0016536342143340273
small,2,1,24,1.242424,0.964755662390139,0.03669435525179415,0.037219315500533506,0.0005249602487393534
small,2,1,30,1.30303,0.964755662390139,0.04127206624674719,0.04153393234412822,0.0002618660973810333
small,2,1,36,1.363636,0.964755662390139,0.03589489155268476,0.03589567663861009,7.85085925332496e-07
small,2,1,41,1.414141,0.964755662390139,0.03043599299356901,0.030688605918849324,0.00025261292528031346
small,2,1,47,1.474747,0.964755662390139,0.026995434894563783,0.027669962315266698,0.0006745274207029146
small,2,1,52,1.525253,0.964755662390139,0.020687889021333745,0.021081452522982404,0.00039356350164865966
small,2,1,58,1.585859,0.964755662390139,0.01072046522340023,0.010950762842289085,0.0002302976188888542
small,2,1,63,1.636364,0.964755662390139,0.008762316450723279,0.008774766569897244,1.2450119173964755e-05
small,2,1,69,1.69697,0.964755662390139,0.009536177067939775,0.00954726476729233,1.1087699352554936e-05
small,2,1,74,1.747475,0.964755662390139,0.014446372096808938,0.015117905329186625,0.0006715332323776867
small,2,1,80,1.808081,0.964755662390139,0.02172879329244167,0.022362317805446945,0.0006335245130052736
small,2,1,86,1.868687,0.964755662390139,0.02656178971668445,0.02662982470348142,6.80349867969686e-05
small,2,1,91,1.919192,0.964755662390139,0.029377942816017605,0.029474464035843653,9.652121982604844e-05
small,2,1,97,1.979798,0.964755662390139,0.0367213876660519,0.0367371035329051,1.571586685319981e-05
small,2,2,2,1.020202,0.9967284954230499,0.015150831454418132,0.020196949271781305,0.005046117817363173
small,2,2,8,1.080808,0.9967284954230499,0.010436636300298499,0.01117144115824436,0.0007348048579458605
small,2,2,13,1.131313,0.9967284954230499,0.006881357277676971,0.0073683317905221535,0.0004869745128451824
small,2,2,19,1.191919,0.9967284954230499,0.011714472792771083,0.01671891590145554,0.005004443108684456
small,2,2,24,1.242424,0.9967284954230499,0.00920407974159686,0.011236728782054351,0.0020326490404574907
small,2,2,30,1.30303,0.9967284954230499,0.00776765499085901,0.009059604072741353,0.0012919490818823435
small,2,2,36,1.363636,0.9967284954230499,0.005355197781697744,0.005441322534921751,8.61247532240074e-05
small,2,2,41,1.414141,0.9967284954230499,0.006389543993251213,0.007502746171584284,0.0011132021783330712
