model,rank,method,evaluation_role,case_index,source_index,simulation_number,size_ratio,truth_norm,projection_error_percent,coefficient_error_percent,rom_error_percent,pythagorean_residual,integral_error_percent,minimum_prediction,maximum_prediction,fraction_phi_lt_threshold_percent,fraction_phi_gt_one_percent,filename
paper_rank15,15,frozen_nn,internal_validation,1,8,9,1.080808,12.673523702161393,0.40794832304333617,1.037057534612393,1.1144102316338524,1.1926223897340549e-18,-0.013247565414617682,-3.2925388560504143e-06,0.36289988236048387,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_080808_num_9.stat
paper_rank15,15,frozen_nn,internal_validation,2,28,29,1.282828,13.574801660424276,0.35681482772074086,0.8717215185683179,0.9419210302442971,4.187730891225261e-18,-0.01576680235671992,-1.7560323106769831e-06,0.4917450716931078,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_282828_num_29.stat
paper_rank15,15,frozen_nn,internal_validation,3,31,32,1.313131,13.780167793246846,0.36833450360600434,0.894226803247983,0.9671152372875728,9.75781955236954e-19,-0.011781046674290118,-6.815132903568464e-07,0.4998262891631407,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_313131_num_32.stat
paper_rank15,15,frozen_nn,internal_validation,4,37,38,1.373737,14.05629337369303,0.3504742747614366,0.8639256678015017,0.9323088419380177,-1.802486111757151e-18,0.012365377002459677,-2.5505736233892e-07,0.5117915753060792,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_373737_num_38.stat
paper_rank15,15,frozen_nn,internal_validation,5,40,41,1.40404,14.169638877135696,0.31118911023773,1.0111490297413939,1.0579513328492312,-4.743384504624082e-18,0.01238549129291781,-2.2291861712757274e-07,0.515827593597841,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_404040_num_41.stat
paper_rank15,15,frozen_nn,internal_validation,6,42,43,1.424242,14.141615859667047,0.2586268682485699,1.575118727922441,1.5962101565997378,8.673617379884035e-18,0.008020796472076335,-2.3168829843836602e-07,0.5181855558391019,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_424242_num_43.stat
paper_rank15,15,frozen_nn,internal_validation,7,51,52,1.515152,14.49951004970088,0.245275081542856,0.46111751562887976,0.5222922829657874,9.452887691357992e-19,-0.004314777207672751,-1.615283566260764e-07,0.5259070496029465,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_515152_num_52.stat
paper_rank15,15,frozen_nn,internal_validation,8,53,54,1.535354,14.542440847135541,0.29936233693415415,0.37878233164093933,0.4827979531212103,5.844527336054672e-19,-0.0029887446028090503,-1.301115469678107e-07,0.5271378183459858,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_535354_num_54.stat
paper_rank15,15,frozen_nn,internal_validation,9,65,66,1.656566,14.805162493209902,0.2253376016106093,0.7109364835108521,0.7457933482449556,2.3852447794681098e-18,-0.0006838316932098995,-2.393416152558932e-07,0.5328007161490326,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_656566_num_66.stat
paper_rank15,15,frozen_nn,external,0,0,8,1.0625,12.65352393796489,0.49751977093339306,1.361830061777119,1.449864490091903,-3.3881317890172014e-18,-0.022289720646483786,-2.3471403405967175e-06,0.34499886987562417,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_062500_num_8.stat
paper_rank15,15,frozen_nn,external,1,1,4,1.125,12.882700082039083,0.49445609771631677,1.0717128157241125,1.180277591059038,-2.791820594150174e-18,0.03354705381721391,-3.329090392212977e-06,0.40463589460180205,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_125000_num_4.stat
paper_rank15,15,frozen_nn,external,2,2,2,1.25,13.405105564701557,0.4065353848736913,0.8443104291959082,0.9370865061473317,3.415236843329339e-18,-0.0201666788278837,-2.5909383948614086e-06,0.4802140994990436,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_250000_num_2.stat
paper_rank15,15,frozen_nn,external,3,3,10,1.3125,13.789162595949453,0.4260964086441674,0.5686788797188247,0.71060102568016,-1.9312351197398048e-18,-0.013560302831414026,-7.069392293011962e-07,0.49967545766738525,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_312500_num_10.stat
paper_rank15,15,frozen_nn,external,4,4,6,1.375,13.992508553246106,0.33037349161267593,0.9315886977900607,0.9884352006128555,4.404571325722362e-18,0.01301164802410251,-2.51284524811761e-07,0.5119814371066961,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_375000_num_6.stat
paper_rank15,15,frozen_nn,external,5,5,1,1.5,14.433726838114833,0.29038795487015356,1.0523725846019563,1.091701983672983,5.434563389583591e-18,-0.004417801002811137,-1.8793800792549022e-07,0.5248575113361587,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_500000_num_1.stat
paper_rank15,15,frozen_nn,external,6,6,9,1.5625,14.613331448806173,0.30786938051718005,0.5080571078124629,0.5940585663542034,1.4738373282224826e-18,-0.005888636088237769,-1.495948805996967e-07,0.5285406699363266,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_562500_num_9.stat
paper_rank15,15,frozen_nn,external,7,7,5,1.625,14.753224726665213,0.3227872835727023,0.6366996789329047,0.7138474007724115,1.9786689647860456e-18,-0.005688281748604591,-1.728972615799545e-07,0.5315373033418891,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_625000_num_5.stat
paper_rank15,15,frozen_nn,external,8,8,3,1.75,15.005398606925544,0.28224005626276455,0.35316805834186427,0.45209194506447187,6.505213034913027e-19,0.004555399341408614,-6.718898929858346e-07,0.5357540512100069,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_750000_num_3.stat
paper_rank15,15,frozen_nn,external,9,9,7,1.875,15.146719417145968,0.2534171914795483,0.40848998764520317,0.48071232867877506,1.0367683274392636e-18,0.007053482204649407,-2.567245004253035e-08,0.5380274272264752,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_875000_num_7.stat
paper_rank15,15,piecewise_linear,fitting,0,0,1,1.0,12.534418235102383,0.36736916007594195,0.0,0.36736916007594195,0.0,0.009131550625092758,-2.030856947777611e-05,0.2982243750141082,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_000000_num_1.stat
paper_rank15,15,piecewise_linear,fitting,1,1,2,1.010101,12.524596526960545,0.4061018079478627,7.98660740411189e-17,0.4061018079478627,-6.378589782741486e-37,0.026070746335689145,-1.176698598812178e-05,0.30202792107269966,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_010101_num_2.stat
paper_rank15,15,piecewise_linear,fitting,2,2,3,1.020202,12.554494000906189,0.45594357534554514,5.395925739841676e-17,0.45594357534554514,-2.911601458988594e-37,-0.03178742548581589,-7.686827847356374e-06,0.3074202195232483,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_020202_num_3.stat
paper_rank15,15,piecewise_linear,fitting,3,3,4,1.030303,12.539806988972247,0.3938135009212156,4.428955702443881e-17,0.3938135009212156,-1.9615648614210173e-37,0.0014918584893765124,-1.4234355184045537e-05,0.3137155289052636,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_030303_num_4.stat
paper_rank15,15,piecewise_linear,fitting,4,4,5,1.040404,12.590767314087513,0.36116791745330545,9.242390517634588e-17,0.36116791745330545,-8.542178248046174e-37,0.02139504432570611,-1.3404916256863863e-05,0.3301686510689644,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_040404_num_5.stat
paper_rank15,15,piecewise_linear,fitting,5,6,7,1.060606,12.627659554902852,0.34874500374114215,8.13446192033244e-17,0.3487450037411421,-5.082197683525803e-21,-0.003671563559362585,-1.2127708823928776e-05,0.34090459541851253,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_060606_num_7.stat
paper_rank15,15,piecewise_linear,fitting,6,7,8,1.070707,12.672868783094982,0.4046483047389914,5.0061310349540586e-17,0.4046483047389914,-2.5061347939130198e-37,0.006681469096491186,-2.640562020659238e-06,0.3474141668253779,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_070707_num_8.stat
paper_rank15,15,piecewise_linear,fitting,7,9,10,1.090909,12.723670047354258,0.371853476248522,2.740601159935729e-16,0.37185347624852194,-3.388131789017209e-21,-0.006249247245018811,-1.0349352314657239e-05,0.37989797118793056,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_090909_num_10.stat
paper_rank15,15,piecewise_linear,fitting,8,10,11,1.10101,12.762901664468703,0.35314162339520583,7.007304355321574e-17,0.35314162339520583,-4.91023143281087e-37,0.019034904074589222,-3.579012413822311e-06,0.38193390372457076,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_101010_num_11.stat
paper_rank15,15,piecewise_linear,fitting,9,11,12,1.111111,12.822783290795366,0.31361709897004564,5.577921704272479e-17,0.3136170989700457,3.388131789017201e-21,0.0027790569506440177,-2.171504352985459e-05,0.39445814174318594,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_111111_num_12.stat
paper_rank15,15,piecewise_linear,fitting,10,12,13,1.121212,12.857572791713086,0.3525565419335051,6.754348409677837e-17,0.3525565419335051,-4.562122243931753e-37,0.01361212782341188,-7.296665650391834e-06,0.41683642434607243,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_121212_num_13.stat
paper_rank15,15,piecewise_linear,fitting,11,13,14,1.131313,12.862207109867983,0.3666218834785461,8.556530441530014e-17,0.3666218834785461,-7.321421319682982e-37,0.009113902991003398,-8.799913809146665e-06,0.40515147350148417,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_131313_num_14.stat
paper_rank15,15,piecewise_linear,fitting,12,14,15,1.141414,12.879957259964085,0.345454262345879,2.0202591991927668e-17,0.345454262345879,-4.0814472319229997e-38,-0.005841884157224018,-1.3624629782973146e-05,0.40774173878439174,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_141414_num_15.stat
paper_rank15,15,piecewise_linear,fitting,13,15,16,1.151515,12.991081996788521,0.3658527801885547,5.0999585227181664e-17,0.3658527801885547,-2.600957693344566e-37,-0.000719026108395039,-4.400241558975777e-06,0.4264399406376326,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_151515_num_16.stat
paper_rank15,15,piecewise_linear,fitting,14,16,17,1.161616,12.984597574060377,0.36064482599441766,1.111761551084353e-16,0.36064482599441766,-1.2360137464694868e-36,-0.020001222766717425,-4.370009713275547e-06,0.4303891646704293,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_161616_num_17.stat
paper_rank15,15,piecewise_linear,fitting,15,17,18,1.171717,13.069509737471007,0.40236738860169985,3.480224903763328e-17,0.40236738860169996,6.776263578034403e-21,0.020670535654148423,-1.4853466793033788e-06,0.44423088527433713,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_171717_num_18.stat
paper_rank15,15,piecewise_linear,fitting,16,18,19,1.181818,13.113126310068756,0.3407186998268395,6.062247438565964e-17,0.34071869982683956,3.388131789017201e-21,0.009678777032243584,-8.892266116607092e-06,0.4478444830055639,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_181818_num_19.stat
paper_rank15,15,piecewise_linear,fitting,17,19,20,1.191919,13.193589080137826,0.3601008320500713,5.2757203044401586e-17,0.3601008320500713,-3.3881317890172014e-21,0.005343939197482299,-1.7823348190709936e-05,0.4465126563732644,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_191919_num_20.stat
paper_rank15,15,piecewise_linear,fitting,18,20,21,1.20202,13.190163774841318,0.32835742029854964,7.374015888955772e-17,0.3283574202985496,-1.694065894508601e-21,-0.007526447545592262,-9.019770247602878e-06,0.45737034978785207,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_202020_num_21.stat
paper_rank15,15,piecewise_linear,fitting,19,21,22,1.212121,13.207088409426541,0.32949307081244633,7.689817282231083e-17,0.3294930708124463,-3.388131789017202e-21,0.010176032296744585,-1.3118011808754152e-05,0.4649806159303669,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_212121_num_22.stat
paper_rank15,15,piecewise_linear,fitting,20,22,23,1.222222,13.340951901053115,0.3234515473712648,1.263772337184589e-15,0.3234515473712648,-1.5971205202329986e-34,-0.00682043770717424,-2.850002188855922e-06,0.47018542819871745,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_222222_num_23.stat
paper_rank15,15,piecewise_linear,fitting,21,23,24,1.232323,13.32410511045792,0.33222718778966287,3.3087497498022144e-15,0.3322271877896624,-2.8799120206647307e-20,0.010160464852350547,-1.0988741516521714e-05,0.46944187942234195,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_232323_num_24.stat
paper_rank15,15,piecewise_linear,fitting,22,24,25,1.242424,13.43435615998512,0.32983780718819783,5.819626157462642e-17,0.3298378071881979,3.388131789017201e-21,-0.003716157159771701,-3.8021707995864346e-06,0.47975932837615404,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_242424_num_25.stat
paper_rank15,15,piecewise_linear,fitting,23,25,26,1.252525,13.44689779541386,0.31475552065820067,3.8701643361231854e-17,0.31475552065820067,-3.3881317890172014e-21,-0.004575966390079762,-3.201382660824281e-06,0.48140875804315053,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_252525_num_26.stat
paper_rank15,15,piecewise_linear,fitting,24,26,27,1.262626,13.578453961834699,0.32472626494553697,4.9065467573403684e-17,0.32472626494553697,-2.4074201081967286e-37,-0.003298762294402528,-8.555859994778866e-06,0.4891441869880268,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_262626_num_27.stat
paper_rank15,15,piecewise_linear,fitting,25,27,28,1.272727,13.526468346617014,0.3105961200318772,6.412329632260085e-17,0.3105961200318772,-4.1117971312760755e-37,-0.0007213889906036333,-8.427105877810944e-06,0.4886305634426242,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_272727_num_28.stat
paper_rank15,15,piecewise_linear,fitting,26,29,30,1.292929,13.687821896707566,0.30744294940902916,1.3231502377859678e-16,0.30744294940902916,-1.7507265517530632e-36,0.005302499433028147,-6.2427831804050445e-06,0.49336283747886817,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_292929_num_30.stat
paper_rank15,15,piecewise_linear,fitting,27,30,31,1.30303,13.76195028743179,0.328088343936058,5.235339148940578e-17,0.328088343936058,-2.7408776004429853e-37,-0.023524930971064756,-2.95645896669435e-06,0.5018364057634029,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_303030_num_31.stat
paper_rank15,15,piecewise_linear,fitting,28,32,33,1.323232,13.8560714405087,0.3161884380034458,8.386815675225231e-17,0.31618843800344587,5.082197683525801e-21,-0.000658087019017013,-2.519775689806967e-06,0.5012635959324171,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_323232_num_33.stat
paper_rank15,15,piecewise_linear,fitting,29,33,34,1.333333,13.816382747531229,0.32929809811966193,3.8825908271662275e-17,0.3292980981196619,-3.3881317890172014e-21,0.018337070374245236,-1.6109736809584844e-06,0.5008949412857838,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_333333_num_34.stat
paper_rank15,15,piecewise_linear,fitting,30,34,35,1.343434,13.85398380996654,0.29035949738147854,5.047568979865577e-17,0.2903594973814786,1.6940658945086005e-21,-0.023675782199412056,-1.2687650170683358e-05,0.508384128654925,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_343434_num_35.stat
paper_rank15,15,piecewise_linear,fitting,31,35,36,1.353535,13.973012279188808,0.27951164194788153,5.2733800471130593e-17,0.2795116419478814,-5.082197683525802e-21,0.01423003788473353,-2.995122335407014e-06,0.5105129560932162,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_353535_num_36.stat
paper_rank15,15,piecewise_linear,fitting,32,36,37,1.363636,13.992362119036713,0.2854005707139551,7.067745459361638e-17,0.28540057071395514,3.388131789017201e-21,-0.007816527729378178,-2.071564144470061e-06,0.5086107544067789,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_363636_num_37.stat
paper_rank15,15,piecewise_linear,fitting,33,38,39,1.383838,14.064538571547207,0.2974163898241328,1.0542990675031695e-16,0.2974163898241328,-1.1115465237380528e-36,0.018912092454724548,-9.576113152446259e-07,0.5094087874184676,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_383838_num_39.stat
paper_rank15,15,piecewise_linear,fitting,34,39,40,1.393939,14.127612610326192,0.3376300612160162,5.802258890467291e-17,0.3376300612160162,-3.366620823200672e-37,-0.005491183102422998,-1.7423806941999354e-06,0.5141818862123494,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_393939_num_40.stat
paper_rank15,15,piecewise_linear,fitting,35,41,42,1.414141,14.180824613446363,0.30237903529054905,9.82445861130798e-17,0.30237903529054905,-9.651998700530352e-37,-0.012401195156741289,-1.6952318479391758e-06,0.5142737080149493,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_414141_num_42.stat
paper_rank15,15,piecewise_linear,fitting,36,43,44,1.434343,14.271671154838023,0.27664307571692054,1.134660041409031e-16,0.2766430757169205,-3.388131789017203e-21,-0.006284029094232783,-3.391770365669284e-06,0.5217975091914525,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_434343_num_44.stat
paper_rank15,15,piecewise_linear,fitting,37,44,45,1.444444,14.311603392528514,0.290474538514082,7.445882244418485e-17,0.29047453851408195,-1.694065894508601e-21,0.010175746170887357,-1.4622038975109699e-06,0.5193199283967934,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_444444_num_45.stat
paper_rank15,15,piecewise_linear,fitting,38,45,46,1.454545,14.328437170385776,0.32673103399627323,2.5559612874251438e-17,0.32673103399627323,-6.532938102815999e-38,0.0065225897399825965,-2.8807835793075973e-06,0.5203315705451022,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_454545_num_46.stat
paper_rank15,15,piecewise_linear,fitting,39,46,47,1.464646,14.332915229639472,0.33654602875792056,5.423220972235313e-17,0.3365460287579206,3.388131789017201e-21,-0.008651801962076119,-5.060148455389907e-06,0.5219228986687364,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_464646_num_47.stat
paper_rank15,15,piecewise_linear,fitting,40,47,48,1.474747,14.43970357930931,0.2884065895947087,5.915995694265581e-17,0.28840658959470866,-1.694065894508601e-21,-0.0049236378932560505,-2.1234606430605075e-06,0.5258125769669253,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_474747_num_48.stat
paper_rank15,15,piecewise_linear,fitting,41,48,49,1.484848,14.45919299466417,0.3211547039026119,1.499671762989268e-17,0.3211547039026119,-2.249015396707339e-38,0.008881139470174841,-1.6939911681899024e-06,0.521775970734972,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_484848_num_49.stat
paper_rank15,15,piecewise_linear,fitting,42,49,50,1.494949,14.496522732812947,0.2544043616307373,6.198813850289062e-15,0.25440436163073743,4.235164736267659e-21,-0.008391098730477203,-1.1374897930849198e-06,0.5261098324813779,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_494949_num_50.stat
paper_rank15,15,piecewise_linear,fitting,43,50,51,1.505051,14.437176438141057,0.28518397965680803,5.527750177783644e-15,0.28518397965680775,-1.355252715607186e-20,0.00634556595183058,-2.9960643595254734e-06,0.5241938743743236,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_505051_num_51.stat
paper_rank15,15,piecewise_linear,fitting,44,52,53,1.525253,14.490636987618782,0.2954967848575937,2.903198135686247e-15,0.29549678485759373,5.0821976835249594e-21,0.002595704672967285,-2.5377564876807387e-06,0.5271175999025302,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_525253_num_53.stat
paper_rank15,15,piecewise_linear,fitting,45,54,55,1.545455,14.566722001536746,0.24807767978990533,1.5349206213309367e-16,0.2480776797899054,1.6940658945085982e-21,0.011917088146173597,-5.369366585824336e-07,0.52898291631564,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_545455_num_55.stat
paper_rank15,15,piecewise_linear,fitting,46,55,56,1.555556,14.616573688255107,0.26887755427319854,6.500478149607267e-17,0.26887755427319854,-4.2256216173521525e-37,0.01943471319708459,-1.2420481280894749e-06,0.5298388215573914,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_555556_num_56.stat
