model,rank,method,evaluation_role,case_index,source_index,simulation_number,size_ratio,mode,absolute_coefficient_error,field_normalised_error_percent
paper_rank15,15,frozen_nn,fitting,13,15,16,1.151515,8,0.027359451656377213,0.210601793315912
paper_rank15,15,frozen_nn,fitting,13,15,16,1.151515,9,0.03927492960752292,0.3023222362635532
paper_rank15,15,frozen_nn,fitting,13,15,16,1.151515,10,0.003171568355865682,0.02441342727764873
paper_rank15,15,frozen_nn,fitting,13,15,16,1.151515,11,0.017459304757070075,0.13439453897208967
paper_rank15,15,frozen_nn,fitting,13,15,16,1.151515,12,0.014833049677590165,0.1141787087577231
paper_rank15,15,frozen_nn,fitting,13,15,16,1.151515,13,0.002381791717372265,0.01833405191315904
paper_rank15,15,frozen_nn,fitting,13,15,16,1.151515,14,0.0010433112877032127,0.008030980698614064
paper_rank15,15,frozen_nn,fitting,13,15,16,1.151515,15,0.0003610156753142942,0.002778950016661734
paper_rank15,15,frozen_nn,fitting,14,16,17,1.161616,1,0.038095599587324,0.29339068361601317
paper_rank15,15,frozen_nn,fitting,14,16,17,1.161616,2,0.03540742592685575,0.27268789598523996
paper_rank15,15,frozen_nn,fitting,14,16,17,1.161616,3,0.06123041206950908,0.47156187721851656
paper_rank15,15,frozen_nn,fitting,14,16,17,1.161616,4,0.037631218759516694,0.289814286079173
paper_rank15,15,frozen_nn,fitting,14,16,17,1.161616,5,0.07736396971903535,0.5958133802589853
paper_rank15,15,frozen_nn,fitting,14,16,17,1.161616,6,0.02293721041534688,0.17664937464961614
paper_rank15,15,frozen_nn,fitting,14,16,17,1.161616,7,0.021026147106530207,0.16193144983202726
paper_rank15,15,frozen_nn,fitting,14,16,17,1.161616,8,0.025643178032806226,0.19748920123665734
paper_rank15,15,frozen_nn,fitting,14,16,17,1.161616,9,0.0270520204455432,0.20833930579092902
paper_rank15,15,frozen_nn,fitting,14,16,17,1.161616,10,0.03721608093954503,0.2866171302366154
paper_rank15,15,frozen_nn,fitting,14,16,17,1.161616,11,0.002010566179779098,0.01548423944840348
paper_rank15,15,frozen_nn,fitting,14,16,17,1.161616,12,0.0017953829878173243,0.0138270206494809
paper_rank15,15,frozen_nn,fitting,14,16,17,1.161616,13,0.0032605087245269285,0.025110587416590564
paper_rank15,15,frozen_nn,fitting,14,16,17,1.161616,14,0.005138056853079552,0.03957039734018375
paper_rank15,15,frozen_nn,fitting,14,16,17,1.161616,15,0.007762170875980663,0.05977983400492385
paper_rank15,15,frozen_nn,fitting,15,17,18,1.171717,1,0.01235281516601816,0.09451628572265382
paper_rank15,15,frozen_nn,fitting,15,17,18,1.171717,2,0.023654471822096568,0.18098974098682438
paper_rank15,15,frozen_nn,fitting,15,17,18,1.171717,3,0.014579413785483913,0.11155287442561007
paper_rank15,15,frozen_nn,fitting,15,17,18,1.171717,4,0.0030781202697268695,0.02355191840824548
paper_rank15,15,frozen_nn,fitting,15,17,18,1.171717,5,0.08680282605699309,0.664162832429166
paper_rank15,15,frozen_nn,fitting,15,17,18,1.171717,6,0.027134932530172042,0.20762012558416548
paper_rank15,15,frozen_nn,fitting,15,17,18,1.171717,7,0.028555926001264553,0.21849270993993855
paper_rank15,15,frozen_nn,fitting,15,17,18,1.171717,8,0.005081443073891622,0.038880135337615945
paper_rank15,15,frozen_nn,fitting,15,17,18,1.171717,9,0.022460128525697714,0.17185134696600965
paper_rank15,15,frozen_nn,fitting,15,17,18,1.171717,10,0.01797687472466164,0.13754819488845052
paper_rank15,15,frozen_nn,fitting,15,17,18,1.171717,11,0.019078019428685238,0.14597348953333347
paper_rank15,15,frozen_nn,fitting,15,17,18,1.171717,12,0.009346109682470816,0.07151079015362759
paper_rank15,15,frozen_nn,fitting,15,17,18,1.171717,13,0.01300444639688212,0.0995021745888268
paper_rank15,15,frozen_nn,fitting,15,17,18,1.171717,14,0.016489558588014982,0.12616814952697503
paper_rank15,15,frozen_nn,fitting,15,17,18,1.171717,15,0.0065775411431960844,0.050327374747179
paper_rank15,15,frozen_nn,fitting,16,18,19,1.181818,1,0.005485737218192455,0.041833938669379685
paper_rank15,15,frozen_nn,fitting,16,18,19,1.181818,2,0.002891943185379997,0.02205380408148325
paper_rank15,15,frozen_nn,fitting,16,18,19,1.181818,3,0.016856503131285006,0.1285467914569079
paper_rank15,15,frozen_nn,fitting,16,18,19,1.181818,4,0.01579564944656782,0.12045677798771236
paper_rank15,15,frozen_nn,fitting,16,18,19,1.181818,5,0.020137864694573814,0.15357027926369624
paper_rank15,15,frozen_nn,fitting,16,18,19,1.181818,6,0.016166693007073022,0.12328633633811353
paper_rank15,15,frozen_nn,fitting,16,18,19,1.181818,7,0.05206741665806418,0.39706333506514646
paper_rank15,15,frozen_nn,fitting,16,18,19,1.181818,8,0.03994147669713604,0.3045915653726866
paper_rank15,15,frozen_nn,fitting,16,18,19,1.181818,9,0.016851874068351903,0.1285114904705249
paper_rank15,15,frozen_nn,fitting,16,18,19,1.181818,10,0.04352048684892748,0.33188490539827104
paper_rank15,15,frozen_nn,fitting,16,18,19,1.181818,11,0.010460159726472067,0.07976861870414807
paper_rank15,15,frozen_nn,fitting,16,18,19,1.181818,12,0.008769107018111889,0.06687274118132025
paper_rank15,15,frozen_nn,fitting,16,18,19,1.181818,13,0.00971137762041538,0.07405844640540538
paper_rank15,15,frozen_nn,fitting,16,18,19,1.181818,14,0.0016727523547267146,0.012756320004652984
paper_rank15,15,frozen_nn,fitting,16,18,19,1.181818,15,0.010020569354147614,0.07641632603243852
paper_rank15,15,frozen_nn,fitting,17,19,20,1.191919,1,0.05255748857130982,0.39835626418312536
paper_rank15,15,frozen_nn,fitting,17,19,20,1.191919,2,0.07705813723972432,0.5840574294960483
paper_rank15,15,frozen_nn,fitting,17,19,20,1.191919,3,0.07103452248911918,0.5384018105888827
paper_rank15,15,frozen_nn,fitting,17,19,20,1.191919,4,0.007952285920752852,0.06027386386259788
paper_rank15,15,frozen_nn,fitting,17,19,20,1.191919,5,0.0803155117706986,0.6087465001589968
paper_rank15,15,frozen_nn,fitting,17,19,20,1.191919,6,0.04942966497043645,0.37464911685668545
paper_rank15,15,frozen_nn,fitting,17,19,20,1.191919,7,0.03790409385920171,0.28729175684472463
paper_rank15,15,frozen_nn,fitting,17,19,20,1.191919,8,0.036195430149286445,0.2743410449532382
paper_rank15,15,frozen_nn,fitting,17,19,20,1.191919,9,0.032360669664982564,0.24527571283616564
paper_rank15,15,frozen_nn,fitting,17,19,20,1.191919,10,0.014413791699779813,0.10924845098805547
paper_rank15,15,frozen_nn,fitting,17,19,20,1.191919,11,0.0056926779745439535,0.04314730389105377
paper_rank15,15,frozen_nn,fitting,17,19,20,1.191919,12,0.04234307254687805,0.3209367238109838
paper_rank15,15,frozen_nn,fitting,17,19,20,1.191919,13,0.0003505919740514705,0.0026572903849132767
paper_rank15,15,frozen_nn,fitting,17,19,20,1.191919,14,0.021299365322041373,0.16143723434668977
paper_rank15,15,frozen_nn,fitting,17,19,20,1.191919,15,0.007293104520037116,0.055277638827000125
paper_rank15,15,frozen_nn,fitting,18,20,21,1.20202,1,0.022144571111383016,0.1678870064799436
paper_rank15,15,frozen_nn,fitting,18,20,21,1.20202,2,0.046762201585010654,0.3545232825251498
paper_rank15,15,frozen_nn,fitting,18,20,21,1.20202,3,0.05731402787786044,0.4345209722655619
paper_rank15,15,frozen_nn,fitting,18,20,21,1.20202,4,0.05517548679319493,0.41830782191223176
paper_rank15,15,frozen_nn,fitting,18,20,21,1.20202,5,0.02617698402761277,0.19845836999796984
paper_rank15,15,frozen_nn,fitting,18,20,21,1.20202,6,0.05048506617484613,0.3827478341939957
paper_rank15,15,frozen_nn,fitting,18,20,21,1.20202,7,0.04640885883280183,0.3518444473094508
paper_rank15,15,frozen_nn,fitting,18,20,21,1.20202,8,0.010153080412050635,0.07697463492770604
paper_rank15,15,frozen_nn,fitting,18,20,21,1.20202,9,0.01529883248827925,0.11598667574893928
paper_rank15,15,frozen_nn,fitting,18,20,21,1.20202,10,0.018990852435986257,0.14397738163197843
paper_rank15,15,frozen_nn,fitting,18,20,21,1.20202,11,0.006005446375071128,0.04552973319805027
paper_rank15,15,frozen_nn,fitting,18,20,21,1.20202,12,0.019172066585455932,0.1453512398536278
paper_rank15,15,frozen_nn,fitting,18,20,21,1.20202,13,0.00843697133577023,0.06396411356061217
paper_rank15,15,frozen_nn,fitting,18,20,21,1.20202,14,0.005178317185275493,0.03925893016698187
paper_rank15,15,frozen_nn,fitting,18,20,21,1.20202,15,0.007341267794075071,0.05565713905749732
paper_rank15,15,frozen_nn,fitting,19,21,22,1.212121,1,0.06680652540578258,0.5058384053679804
paper_rank15,15,frozen_nn,fitting,19,21,22,1.212121,2,0.13720265807276455,1.0388562097822889
paper_rank15,15,frozen_nn,fitting,19,21,22,1.212121,3,0.005822985945847348,0.04408985360990844
paper_rank15,15,frozen_nn,fitting,19,21,22,1.212121,4,0.06537546889599762,0.4950028868538198
paper_rank15,15,frozen_nn,fitting,19,21,22,1.212121,5,0.001402415184220504,0.010618655230773894
paper_rank15,15,frozen_nn,fitting,19,21,22,1.212121,6,0.0007632188632552689,0.005778857834483204
paper_rank15,15,frozen_nn,fitting,19,21,22,1.212121,7,0.04713088624882636,0.35686053419000935
paper_rank15,15,frozen_nn,fitting,19,21,22,1.212121,8,0.02886381580075901,0.21854791083368155
paper_rank15,15,frozen_nn,fitting,19,21,22,1.212121,9,0.024747083507048562,0.18737728362131179
paper_rank15,15,frozen_nn,fitting,19,21,22,1.212121,10,0.03753218363683486,0.284182118520887
paper_rank15,15,frozen_nn,fitting,19,21,22,1.212121,11,0.02122014699472766,0.1606724081560763
paper_rank15,15,frozen_nn,fitting,19,21,22,1.212121,12,0.0040261800053628,0.03048499321386476
paper_rank15,15,frozen_nn,fitting,19,21,22,1.212121,13,0.004310805330879908,0.03264008839225364
paper_rank15,15,frozen_nn,fitting,19,21,22,1.212121,14,0.017538296044733278,0.13279456834873113
paper_rank15,15,frozen_nn,fitting,19,21,22,1.212121,15,0.021133494228084783,0.16001630013319804
paper_rank15,15,frozen_nn,fitting,20,22,23,1.222222,1,0.04823668076838317,0.3615685082004938
paper_rank15,15,frozen_nn,fitting,20,22,23,1.222222,2,0.09592442903512532,0.719022373714976
paper_rank15,15,frozen_nn,fitting,20,22,23,1.222222,3,0.05573999218972592,0.41781120719973425
paper_rank15,15,frozen_nn,fitting,20,22,23,1.222222,4,0.06673894179870836,0.5002562207981582
paper_rank15,15,frozen_nn,fitting,20,22,23,1.222222,5,0.012785157684596093,0.09583392384157274
paper_rank15,15,frozen_nn,fitting,20,22,23,1.222222,6,0.04901541740702346,0.36740569766355474
paper_rank15,15,frozen_nn,fitting,20,22,23,1.222222,7,0.01931803371236948,0.1448025137609899
paper_rank15,15,frozen_nn,fitting,20,22,23,1.222222,8,0.0010830832590352888,0.008118485600340045
paper_rank15,15,frozen_nn,fitting,20,22,23,1.222222,9,0.04626683265626869,0.3468030842133271
paper_rank15,15,frozen_nn,fitting,20,22,23,1.222222,10,0.009340226259725878,0.07001169278624395
paper_rank15,15,frozen_nn,fitting,20,22,23,1.222222,11,0.03670389201409023,0.2751219874437361
paper_rank15,15,frozen_nn,fitting,20,22,23,1.222222,12,0.017763477276504964,0.1331499986526654
paper_rank15,15,frozen_nn,fitting,20,22,23,1.222222,13,0.0016418490348054544,0.01230683572643605
paper_rank15,15,frozen_nn,fitting,20,22,23,1.222222,14,0.01628114245445968,0.12203883632302483
paper_rank15,15,frozen_nn,fitting,20,22,23,1.222222,15,0.009519505439619448,0.07135551878324359
paper_rank15,15,frozen_nn,fitting,21,23,24,1.232323,1,0.04219801055174344,0.3167042754610421
paper_rank15,15,frozen_nn,fitting,21,23,24,1.232323,2,0.09903394897471363,0.7432690462414856
paper_rank15,15,frozen_nn,fitting,21,23,24,1.232323,3,0.0386380840504118,0.2899863347676931
paper_rank15,15,frozen_nn,fitting,21,23,24,1.232323,4,0.055578642783863,0.417128522501973
paper_rank15,15,frozen_nn,fitting,21,23,24,1.232323,5,0.05607957060294272,0.4208880831998734
paper_rank15,15,frozen_nn,fitting,21,23,24,1.232323,6,0.04064517709478625,0.3050499583862062
paper_rank15,15,frozen_nn,fitting,21,23,24,1.232323,7,0.03422507477446581,0.25686584195138923
paper_rank15,15,frozen_nn,fitting,21,23,24,1.232323,8,0.006662409996145139,0.05000268266358766
paper_rank15,15,frozen_nn,fitting,21,23,24,1.232323,9,0.03506017264880104,0.2631334139002158
paper_rank15,15,frozen_nn,fitting,21,23,24,1.232323,10,0.003109666380474137,0.023338650923981377
paper_rank15,15,frozen_nn,fitting,21,23,24,1.232323,11,0.023802605285043545,0.1786431815699291
paper_rank15,15,frozen_nn,fitting,21,23,24,1.232323,12,0.011762945720844908,0.0882831951814334
paper_rank15,15,frozen_nn,fitting,21,23,24,1.232323,13,0.010382754448573218,0.07792459127648224
paper_rank15,15,frozen_nn,fitting,21,23,24,1.232323,14,0.004377603995123541,0.03285476929844703
paper_rank15,15,frozen_nn,fitting,21,23,24,1.232323,15,0.004579223458260666,0.034367962578338504
paper_rank15,15,frozen_nn,fitting,22,24,25,1.242424,1,0.033306779704380673,0.2479224110760628
paper_rank15,15,frozen_nn,fitting,22,24,25,1.242424,2,0.048791444132971984,0.3631840897467023
paper_rank15,15,frozen_nn,fitting,22,24,25,1.242424,3,0.0011251208918965916,0.008374952089239815
paper_rank15,15,frozen_nn,fitting,22,24,25,1.242424,4,0.003493983554902047,0.026007822878100002
paper_rank15,15,frozen_nn,fitting,22,24,25,1.242424,5,0.01732667393029123,0.12897286422924806
paper_rank15,15,frozen_nn,fitting,22,24,25,1.242424,6,0.009913728372976962,0.07379384806326247
paper_rank15,15,frozen_nn,fitting,22,24,25,1.242424,7,0.032296864449281426,0.24040500389203018
paper_rank15,15,frozen_nn,fitting,22,24,25,1.242424,8,0.011286093249815325,0.08400918596628769
paper_rank15,15,frozen_nn,fitting,22,24,25,1.242424,9,0.03072240314924877,0.22868534065485724
paper_rank15,15,frozen_nn,fitting,22,24,25,1.242424,10,0.006871744620023485,0.0511505318021217
paper_rank15,15,frozen_nn,fitting,22,24,25,1.242424,11,0.01278318267327773,0.09515292375047386
paper_rank15,15,frozen_nn,fitting,22,24,25,1.242424,12,0.008294823407548342,0.06174336387072181
paper_rank15,15,frozen_nn,fitting,22,24,25,1.242424,13,0.007859049810418708,0.05849963866394482
paper_rank15,15,frozen_nn,fitting,22,24,25,1.242424,14,0.02266386154968961,0.16870076451594324
paper_rank15,15,frozen_nn,fitting,22,24,25,1.242424,15,0.0035027839138222607,0.026073329247109527
paper_rank15,15,frozen_nn,fitting,23,25,26,1.252525,1,0.013348597555369324,0.09926897458774422
paper_rank15,15,frozen_nn,fitting,23,25,26,1.252525,2,0.014163353585362248,0.10532803774408651
paper_rank15,15,frozen_nn,fitting,23,25,26,1.252525,3,0.005862931847610109,0.043600627719574805
paper_rank15,15,frozen_nn,fitting,23,25,26,1.252525,4,0.01368240725032245,0.10175140362105609
paper_rank15,15,frozen_nn,fitting,23,25,26,1.252525,5,0.023180804742073596,0.17238775139630746
paper_rank15,15,frozen_nn,fitting,23,25,26,1.252525,6,0.0071001139095915565,0.05280112943234454
paper_rank15,15,frozen_nn,fitting,23,25,26,1.252525,7,0.011510902435847,0.0856026617512692
paper_rank15,15,frozen_nn,fitting,23,25,26,1.252525,8,0.02097664782388547,0.15599618694982328
paper_rank15,15,frozen_nn,fitting,23,25,26,1.252525,9,0.011094554961570625,0.08250642735869149
paper_rank15,15,frozen_nn,fitting,23,25,26,1.252525,10,0.029056110152218984,0.21608039708704213
paper_rank15,15,frozen_nn,fitting,23,25,26,1.252525,11,0.024599212008226325,0.18293596324213918
paper_rank15,15,frozen_nn,fitting,23,25,26,1.252525,12,0.015252903827168481,0.11343065188143668
paper_rank15,15,frozen_nn,fitting,23,25,26,1.252525,13,0.014605080378262197,0.1086130094871647
paper_rank15,15,frozen_nn,fitting,23,25,26,1.252525,14,0.021177092007194934,0.15748682208633652
paper_rank15,15,frozen_nn,fitting,23,25,26,1.252525,15,0.002552391361990541,0.018981265425108296
paper_rank15,15,frozen_nn,fitting,24,26,27,1.262626,1,0.07657395820287505,0.5639372377599349
paper_rank15,15,frozen_nn,fitting,24,26,27,1.262626,2,0.12216058312915123,0.8996648916917276
paper_rank15,15,frozen_nn,fitting,24,26,27,1.262626,3,0.02293396047924523,0.1688996445670935
paper_rank15,15,frozen_nn,fitting,24,26,27,1.262626,4,0.0267451106325539,0.19696727409266956
paper_rank15,15,frozen_nn,fitting,24,26,27,1.262626,5,0.07052095812306124,0.5193592607912231
paper_rank15,15,frozen_nn,fitting,24,26,27,1.262626,6,0.02671615450987492,0.19675402358005326
paper_rank15,15,frozen_nn,fitting,24,26,27,1.262626,7,0.03701258555511448,0.27258320909837513
paper_rank15,15,frozen_nn,fitting,24,26,27,1.262626,8,0.007002458338895955,0.05157036551125732
paper_rank15,15,frozen_nn,fitting,24,26,27,1.262626,9,0.023446328898737268,0.1726730374801023
paper_rank15,15,frozen_nn,fitting,24,26,27,1.262626,10,0.002034351019839605,0.014982199192615054
paper_rank15,15,frozen_nn,fitting,24,26,27,1.262626,11,0.0021117780286721705,0.015552418814452646
paper_rank15,15,frozen_nn,fitting,24,26,27,1.262626,12,0.027484634803457794,0.202413580225772
paper_rank15,15,frozen_nn,fitting,24,26,27,1.262626,13,0.01627187890369618,0.11983602072394955
paper_rank15,15,frozen_nn,fitting,24,26,27,1.262626,14,0.021266390234169055,0.15661864225443511
paper_rank15,15,frozen_nn,fitting,24,26,27,1.262626,15,0.005041669757923491,0.03712992489494193
paper_rank15,15,frozen_nn,fitting,25,27,28,1.272727,1,0.04291193129990667,0.3172441630755673
paper_rank15,15,frozen_nn,fitting,25,27,28,1.272727,2,0.05585703398200481,0.412946177454921
paper_rank15,15,frozen_nn,fitting,25,27,28,1.272727,3,0.005895846812284056,0.0435874809388706
paper_rank15,15,frozen_nn,fitting,25,27,28,1.272727,4,0.013428265841987155,0.09927399745363379
paper_rank15,15,frozen_nn,fitting,25,27,28,1.272727,5,0.06426695898095419,0.47512001901832296
paper_rank15,15,frozen_nn,fitting,25,27,28,1.272727,6,0.03861311672771634,0.28546340211096954
paper_rank15,15,frozen_nn,fitting,25,27,28,1.272727,7,0.012534459289996415,0.09266616361935523
paper_rank15,15,frozen_nn,fitting,25,27,28,1.272727,8,0.06794481157412664,0.5023100622648463
paper_rank15,15,frozen_nn,fitting,25,27,28,1.272727,9,0.004382064480546014,0.03239622027165704
paper_rank15,15,frozen_nn,fitting,25,27,28,1.272727,10,0.005522422131029518,0.04082678486000141
paper_rank15,15,frozen_nn,fitting,25,27,28,1.272727,11,0.0027286856968998137,0.02017293521839543
paper_rank15,15,frozen_nn,fitting,25,27,28,1.272727,12,0.009123517204990968,0.06744936646580607
paper_rank15,15,frozen_nn,fitting,25,27,28,1.272727,13,0.014406500586444524,0.10650600154657226
paper_rank15,15,frozen_nn,fitting,25,27,28,1.272727,14,0.016356781643856583,0.1209242591984288
paper_rank15,15,frozen_nn,fitting,25,27,28,1.272727,15,0.00883750376266876,0.06533489404778026
paper_rank15,15,frozen_nn,fitting,26,29,30,1.292929,1,0.02160820293039123,0.1578644366755591
paper_rank15,15,frozen_nn,fitting,26,29,30,1.292929,2,0.04285600357235486,0.3130958591933705
paper_rank15,15,frozen_nn,fitting,26,29,30,1.292929,3,0.0012158177479194565,0.008882477848516616
paper_rank15,15,frozen_nn,fitting,26,29,30,1.292929,4,0.0544395366811447,0.39772242137545233
paper_rank15,15,frozen_nn,fitting,26,29,30,1.292929,5,0.002814306982999549,0.02056066337096697
paper_rank15,15,frozen_nn,fitting,26,29,30,1.292929,6,0.049859810718110506,0.36426402311753964
paper_rank15,15,frozen_nn,fitting,26,29,30,1.292929,7,0.029906987754818117,0.21849340224109629
paper_rank15,15,frozen_nn,fitting,26,29,30,1.292929,8,0.007259550842733635,0.05303656708508041
paper_rank15,15,frozen_nn,fitting,26,29,30,1.292929,9,0.019488755049532125,0.1423802500982271
paper_rank15,15,frozen_nn,fitting,26,29,30,1.292929,10,0.018021181038233927,0.13165850033867474
paper_rank15,15,frozen_nn,fitting,26,29,30,1.292929,11,0.022180948608529934,0.16204878158054703
paper_rank15,15,frozen_nn,fitting,26,29,30,1.292929,12,0.011552905247265611,0.08440280224602072
